date,count,drug
2022-01-18,32,hydrochlorothiazide
2022-01-19,44,hydrochlorothiazide
2022-01-20,29,hydrochlorothiazide
2022-01-21,34,hydrochlorothiazide
2022-01-22,14,hydrochlorothiazide
2022-01-23,6,hydrochlorothiazide
2022-01-24,31,hydrochlorothiazide
2022-01-25,46,hydrochlorothiazide
2022-01-26,18,hydrochlorothiazide
2022-01-27,28,hydrochlorothiazide
2022-01-28,30,hydrochlorothiazide
2022-01-29,8,hydrochlorothiazide
2022-01-30,5,hydrochlorothiazide
2022-01-31,34,hydrochlorothiazide
2022-02-01,39,hydrochlorothiazide
2022-02-02,38,hydrochlorothiazide
2022-02-03,46,hydrochlorothiazide
2022-02-04,31,hydrochlorothiazide
2022-02-05,5,hydrochlorothiazide
2022-02-06,6,hydrochlorothiazide
2022-02-07,43,hydrochlorothiazide
2022-02-08,31,hydrochlorothiazide
2022-02-09,27,hydrochlorothiazide
2022-02-10,36,hydrochlorothiazide
2022-02-11,46,hydrochlorothiazide
2022-02-12,5,hydrochlorothiazide
2022-02-13,5,hydrochlorothiazide
2022-02-14,41,hydrochlorothiazide
2022-02-15,39,hydrochlorothiazide
2022-02-16,38,hydrochlorothiazide
2022-02-17,50,hydrochlorothiazide
2022-02-18,60,hydrochlorothiazide
2022-02-19,3,hydrochlorothiazide
2022-02-20,1,hydrochlorothiazide
2022-02-21,31,hydrochlorothiazide
2022-02-22,38,hydrochlorothiazide
2022-02-23,42,hydrochlorothiazide
2022-02-24,35,hydrochlorothiazide
2022-02-25,39,hydrochlorothiazide
2022-02-26,9,hydrochlorothiazide
2022-02-27,7,hydrochlorothiazide
2022-02-28,18,hydrochlorothiazide
2022-03-01,25,hydrochlorothiazide
2022-03-02,56,hydrochlorothiazide
2022-03-03,27,hydrochlorothiazide
2022-03-04,38,hydrochlorothiazide
2022-03-05,1,hydrochlorothiazide
2022-03-06,1,hydrochlorothiazide
2022-03-07,60,hydrochlorothiazide
2022-03-08,53,hydrochlorothiazide
2022-03-09,39,hydrochlorothiazide
2022-03-10,43,hydrochlorothiazide
2022-03-11,40,hydrochlorothiazide
2022-03-12,5,hydrochlorothiazide
2022-03-13,4,hydrochlorothiazide
2022-03-14,31,hydrochlorothiazide
2022-03-15,32,hydrochlorothiazide
2022-03-16,36,hydrochlorothiazide
2022-03-17,36,hydrochlorothiazide
2022-03-18,32,hydrochlorothiazide
2022-03-19,6,hydrochlorothiazide
2022-03-20,2,hydrochlorothiazide
2022-03-21,31,hydrochlorothiazide
2022-03-22,44,hydrochlorothiazide
2022-03-23,34,hydrochlorothiazide
2022-03-24,39,hydrochlorothiazide
2022-03-25,48,hydrochlorothiazide
2022-03-26,13,hydrochlorothiazide
2022-03-27,3,hydrochlorothiazide
2022-03-28,33,hydrochlorothiazide
2022-03-29,27,hydrochlorothiazide
2022-03-30,33,hydrochlorothiazide
2022-03-31,47,hydrochlorothiazide
2022-04-01,40,hydrochlorothiazide
2022-04-02,5,hydrochlorothiazide
2022-04-03,5,hydrochlorothiazide
2022-04-04,34,hydrochlorothiazide
2022-04-05,33,hydrochlorothiazide
2022-04-06,36,hydrochlorothiazide
2022-04-07,41,hydrochlorothiazide
2022-04-08,30,hydrochlorothiazide
2022-04-09,8,hydrochlorothiazide
2022-04-10,3,hydrochlorothiazide
2022-04-11,33,hydrochlorothiazide
2022-04-12,41,hydrochlorothiazide
2022-04-13,42,hydrochlorothiazide
2022-04-14,31,hydrochlorothiazide
2022-04-15,21,hydrochlorothiazide
2022-04-16,4,hydrochlorothiazide
2022-04-17,2,hydrochlorothiazide
2022-04-18,31,hydrochlorothiazide
2022-04-19,39,hydrochlorothiazide
2022-04-20,38,hydrochlorothiazide
2022-04-21,35,hydrochlorothiazide
2022-04-22,31,hydrochlorothiazide
2022-04-23,6,hydrochlorothiazide
2022-04-24,3,hydrochlorothiazide
2022-04-25,31,hydrochlorothiazide
2022-04-26,37,hydrochlorothiazide
2022-04-27,42,hydrochlorothiazide
2022-04-28,33,hydrochlorothiazide
2022-04-29,34,hydrochlorothiazide
2022-04-30,8,hydrochlorothiazide
2022-05-01,2,hydrochlorothiazide
2022-05-02,33,hydrochlorothiazide
2022-05-03,22,hydrochlorothiazide
2022-05-04,31,hydrochlorothiazide
2022-05-05,34,hydrochlorothiazide
2022-05-06,44,hydrochlorothiazide
2022-05-07,5,hydrochlorothiazide
2022-05-08,1,hydrochlorothiazide
2022-05-09,32,hydrochlorothiazide
2022-05-10,35,hydrochlorothiazide
2022-05-11,27,hydrochlorothiazide
2022-05-12,43,hydrochlorothiazide
2022-05-13,35,hydrochlorothiazide
2022-05-14,5,hydrochlorothiazide
2022-05-15,2,hydrochlorothiazide
2022-05-16,27,hydrochlorothiazide
2022-05-17,35,hydrochlorothiazide
2022-05-18,30,hydrochlorothiazide
2022-05-19,32,hydrochlorothiazide
2022-05-20,52,hydrochlorothiazide
2022-05-21,1,hydrochlorothiazide
2022-05-22,1,hydrochlorothiazide
2022-05-23,44,hydrochlorothiazide
2022-05-24,34,hydrochlorothiazide
2022-05-25,39,hydrochlorothiazide
2022-05-26,33,hydrochlorothiazide
2022-05-27,45,hydrochlorothiazide
2022-05-28,4,hydrochlorothiazide
2022-05-29,3,hydrochlorothiazide
2022-05-30,30,hydrochlorothiazide
2022-05-31,37,hydrochlorothiazide
2022-06-01,44,hydrochlorothiazide
2022-06-02,30,hydrochlorothiazide
2022-06-03,36,hydrochlorothiazide
2022-06-04,18,hydrochlorothiazide
2022-06-05,3,hydrochlorothiazide
2022-06-06,27,hydrochlorothiazide
2022-06-07,30,hydrochlorothiazide
2022-06-08,24,hydrochlorothiazide
2022-06-09,39,hydrochlorothiazide
2022-06-10,23,hydrochlorothiazide
2022-06-11,10,hydrochlorothiazide
2022-06-12,4,hydrochlorothiazide
2022-06-13,34,hydrochlorothiazide
2022-06-14,32,hydrochlorothiazide
2022-06-15,31,hydrochlorothiazide
2022-06-16,38,hydrochlorothiazide
2022-06-17,45,hydrochlorothiazide
2022-06-18,4,hydrochlorothiazide
2022-06-19,3,hydrochlorothiazide
2022-06-20,31,hydrochlorothiazide
2022-06-21,32,hydrochlorothiazide
2022-06-22,48,hydrochlorothiazide
2022-06-23,37,hydrochlorothiazide
2022-06-24,26,hydrochlorothiazide
2022-06-25,10,hydrochlorothiazide
2022-06-26,1,hydrochlorothiazide
2022-06-27,32,hydrochlorothiazide
2022-06-28,56,hydrochlorothiazide
2022-06-29,38,hydrochlorothiazide
2022-06-30,29,hydrochlorothiazide
2022-07-01,37,hydrochlorothiazide
2022-07-02,10,hydrochlorothiazide
2022-07-03,2,hydrochlorothiazide
2022-07-04,24,hydrochlorothiazide
2022-07-05,32,hydrochlorothiazide
2022-07-06,31,hydrochlorothiazide
2022-07-07,31,hydrochlorothiazide
2022-07-08,32,hydrochlorothiazide
2022-07-09,5,hydrochlorothiazide
2022-07-10,1,hydrochlorothiazide
2022-07-11,25,hydrochlorothiazide
2022-07-12,32,hydrochlorothiazide
2022-07-13,29,hydrochlorothiazide
2022-07-14,33,hydrochlorothiazide
2022-07-15,34,hydrochlorothiazide
2022-07-16,12,hydrochlorothiazide
2022-07-17,4,hydrochlorothiazide
2022-07-18,29,hydrochlorothiazide
2022-07-19,37,hydrochlorothiazide
2022-07-20,35,hydrochlorothiazide
2022-07-21,34,hydrochlorothiazide
2022-07-22,39,hydrochlorothiazide
2022-07-23,4,hydrochlorothiazide
2022-07-24,3,hydrochlorothiazide
2022-07-25,34,hydrochlorothiazide
2022-07-26,48,hydrochlorothiazide
2022-07-27,33,hydrochlorothiazide
2022-07-28,41,hydrochlorothiazide
2022-07-29,35,hydrochlorothiazide
2022-07-30,10,hydrochlorothiazide
2022-07-31,4,hydrochlorothiazide
2022-08-01,37,hydrochlorothiazide
2022-08-02,36,hydrochlorothiazide
2022-08-03,31,hydrochlorothiazide
2022-08-04,25,hydrochlorothiazide
2022-08-05,42,hydrochlorothiazide
2022-08-06,8,hydrochlorothiazide
2022-08-07,4,hydrochlorothiazide
2022-08-08,26,hydrochlorothiazide
2022-08-09,30,hydrochlorothiazide
2022-08-10,42,hydrochlorothiazide
2022-08-11,31,hydrochlorothiazide
2022-08-12,30,hydrochlorothiazide
2022-08-13,7,hydrochlorothiazide
2022-08-14,1,hydrochlorothiazide
2022-08-15,22,hydrochlorothiazide
2022-08-16,35,hydrochlorothiazide
2022-08-17,41,hydrochlorothiazide
2022-08-18,29,hydrochlorothiazide
2022-08-19,27,hydrochlorothiazide
2022-08-20,3,hydrochlorothiazide
2022-08-22,31,hydrochlorothiazide
2022-08-23,27,hydrochlorothiazide
2022-08-24,39,hydrochlorothiazide
2022-08-25,25,hydrochlorothiazide
2022-08-26,42,hydrochlorothiazide
2022-08-27,5,hydrochlorothiazide
2022-08-28,5,hydrochlorothiazide
2022-08-29,25,hydrochlorothiazide
2022-08-30,27,hydrochlorothiazide
2022-08-31,29,hydrochlorothiazide
2022-09-01,42,hydrochlorothiazide
2022-09-02,22,hydrochlorothiazide
2022-09-03,5,hydrochlorothiazide
2022-09-05,11,hydrochlorothiazide
2022-09-06,43,hydrochlorothiazide
2022-09-07,26,hydrochlorothiazide
2022-09-08,34,hydrochlorothiazide
2022-09-09,28,hydrochlorothiazide
2022-09-10,6,hydrochlorothiazide
2022-09-11,10,hydrochlorothiazide
2022-09-12,25,hydrochlorothiazide
2022-09-13,26,hydrochlorothiazide
2022-09-14,28,hydrochlorothiazide
2022-09-15,28,hydrochlorothiazide
2022-09-16,44,hydrochlorothiazide
2022-09-17,6,hydrochlorothiazide
2022-09-18,4,hydrochlorothiazide
2022-09-19,33,hydrochlorothiazide
2022-09-20,32,hydrochlorothiazide
2022-09-21,52,hydrochlorothiazide
2022-09-22,50,hydrochlorothiazide
2022-09-23,46,hydrochlorothiazide
2022-09-24,12,hydrochlorothiazide
2022-09-25,5,hydrochlorothiazide
2022-09-26,61,hydrochlorothiazide
2022-09-27,65,hydrochlorothiazide
2022-09-28,61,hydrochlorothiazide
2022-09-29,71,hydrochlorothiazide
2022-09-30,70,hydrochlorothiazide
2022-10-01,25,hydrochlorothiazide
2022-10-02,13,hydrochlorothiazide
2022-10-03,43,hydrochlorothiazide
2022-10-04,46,hydrochlorothiazide
2022-10-05,25,hydrochlorothiazide
2022-10-06,51,hydrochlorothiazide
2022-10-07,39,hydrochlorothiazide
2022-10-08,12,hydrochlorothiazide
2022-10-09,21,hydrochlorothiazide
2022-10-10,33,hydrochlorothiazide
2022-10-11,29,hydrochlorothiazide
2022-10-12,38,hydrochlorothiazide
2022-10-13,49,hydrochlorothiazide
2022-10-14,45,hydrochlorothiazide
2022-10-15,2,hydrochlorothiazide
2022-10-17,36,hydrochlorothiazide
2022-10-18,26,hydrochlorothiazide
2022-10-19,38,hydrochlorothiazide
2022-10-20,40,hydrochlorothiazide
2022-10-21,36,hydrochlorothiazide
2022-10-22,14,hydrochlorothiazide
2022-10-23,4,hydrochlorothiazide
2022-10-24,17,hydrochlorothiazide
2022-10-25,27,hydrochlorothiazide
2022-10-26,30,hydrochlorothiazide
2022-10-27,41,hydrochlorothiazide
2022-10-28,43,hydrochlorothiazide
2022-10-29,13,hydrochlorothiazide
2022-10-30,1,hydrochlorothiazide
2022-10-31,24,hydrochlorothiazide
2022-11-01,31,hydrochlorothiazide
2022-11-02,33,hydrochlorothiazide
2022-11-03,42,hydrochlorothiazide
2022-11-04,46,hydrochlorothiazide
2022-11-05,3,hydrochlorothiazide
2022-11-06,3,hydrochlorothiazide
2022-11-07,44,hydrochlorothiazide
2022-11-08,33,hydrochlorothiazide
2022-11-09,46,hydrochlorothiazide
2022-11-10,36,hydrochlorothiazide
2022-11-11,33,hydrochlorothiazide
2022-11-12,3,hydrochlorothiazide
2022-11-13,3,hydrochlorothiazide
2022-11-14,39,hydrochlorothiazide
2022-11-15,35,hydrochlorothiazide
2022-11-16,39,hydrochlorothiazide
2022-11-17,59,hydrochlorothiazide
2022-11-18,37,hydrochlorothiazide
2022-11-19,9,hydrochlorothiazide
2022-11-20,1,hydrochlorothiazide
2022-11-21,40,hydrochlorothiazide
2022-11-22,36,hydrochlorothiazide
2022-11-23,50,hydrochlorothiazide
2022-11-24,25,hydrochlorothiazide
2022-11-25,28,hydrochlorothiazide
2022-11-26,3,hydrochlorothiazide
2022-11-27,8,hydrochlorothiazide
2022-11-28,40,hydrochlorothiazide
2022-11-29,39,hydrochlorothiazide
2022-11-30,35,hydrochlorothiazide
2022-12-01,33,hydrochlorothiazide
2022-12-02,38,hydrochlorothiazide
2022-12-03,14,hydrochlorothiazide
2022-12-04,3,hydrochlorothiazide
2022-12-05,33,hydrochlorothiazide
2022-12-06,32,hydrochlorothiazide
2022-12-07,34,hydrochlorothiazide
2022-12-08,28,hydrochlorothiazide
2022-12-09,26,hydrochlorothiazide
2022-12-10,3,hydrochlorothiazide
2022-12-11,1,hydrochlorothiazide
2022-12-12,33,hydrochlorothiazide
2022-12-13,29,hydrochlorothiazide
2022-12-14,25,hydrochlorothiazide
2022-12-15,42,hydrochlorothiazide
2022-12-16,38,hydrochlorothiazide
2022-12-17,4,hydrochlorothiazide
2022-12-18,3,hydrochlorothiazide
2022-12-19,20,hydrochlorothiazide
2022-12-20,24,hydrochlorothiazide
2022-12-21,33,hydrochlorothiazide
2022-12-22,29,hydrochlorothiazide
2022-12-23,24,hydrochlorothiazide
2022-12-24,4,hydrochlorothiazide
2022-12-25,1,hydrochlorothiazide
2022-12-26,17,hydrochlorothiazide
2022-12-27,33,hydrochlorothiazide
2022-12-28,27,hydrochlorothiazide
2022-12-29,28,hydrochlorothiazide
2022-12-30,38,hydrochlorothiazide
2022-12-31,6,hydrochlorothiazide
2023-01-01,1,hydrochlorothiazide
2023-01-02,15,hydrochlorothiazide
2023-01-03,33,hydrochlorothiazide
2023-01-04,34,hydrochlorothiazide
2023-01-05,26,hydrochlorothiazide
2023-01-06,23,hydrochlorothiazide
2023-01-07,7,hydrochlorothiazide
2023-01-08,7,hydrochlorothiazide
2023-01-09,27,hydrochlorothiazide
2023-01-10,24,hydrochlorothiazide
2023-01-11,20,hydrochlorothiazide
2023-01-12,23,hydrochlorothiazide
2023-01-13,34,hydrochlorothiazide
2023-01-14,3,hydrochlorothiazide
2023-01-15,6,hydrochlorothiazide
2023-01-16,23,hydrochlorothiazide
2023-01-17,33,hydrochlorothiazide
2023-01-18,31,hydrochlorothiazide
2023-01-19,29,hydrochlorothiazide
2023-01-20,48,hydrochlorothiazide
2023-01-21,8,hydrochlorothiazide
2023-01-22,7,hydrochlorothiazide
2023-01-23,31,hydrochlorothiazide
2023-01-24,30,hydrochlorothiazide
2023-01-25,36,hydrochlorothiazide
2023-01-26,29,hydrochlorothiazide
2023-01-27,31,hydrochlorothiazide
2023-01-28,6,hydrochlorothiazide
2023-01-29,3,hydrochlorothiazide
2023-01-30,39,hydrochlorothiazide
2023-01-31,37,hydrochlorothiazide
2023-02-01,49,hydrochlorothiazide
2023-02-02,33,hydrochlorothiazide
2023-02-03,32,hydrochlorothiazide
2023-02-04,12,hydrochlorothiazide
2023-02-05,2,hydrochlorothiazide
2023-02-06,47,hydrochlorothiazide
2023-02-07,43,hydrochlorothiazide
2023-02-08,36,hydrochlorothiazide
2023-02-09,40,hydrochlorothiazide
2023-02-10,35,hydrochlorothiazide
2023-02-11,3,hydrochlorothiazide
2023-02-12,4,hydrochlorothiazide
2023-02-13,31,hydrochlorothiazide
2023-02-14,22,hydrochlorothiazide
2023-02-15,31,hydrochlorothiazide
2023-02-16,39,hydrochlorothiazide
2023-02-17,34,hydrochlorothiazide
2023-02-18,7,hydrochlorothiazide
2023-02-19,5,hydrochlorothiazide
2023-02-20,25,hydrochlorothiazide
2023-02-21,27,hydrochlorothiazide
2023-02-22,34,hydrochlorothiazide
2023-02-23,39,hydrochlorothiazide
2023-02-24,27,hydrochlorothiazide
2023-02-25,6,hydrochlorothiazide
2023-02-26,3,hydrochlorothiazide
2023-02-27,39,hydrochlorothiazide
2023-02-28,37,hydrochlorothiazide
2023-03-01,28,hydrochlorothiazide
2023-03-02,33,hydrochlorothiazide
2023-03-03,47,hydrochlorothiazide
2023-03-04,12,hydrochlorothiazide
2023-03-05,1,hydrochlorothiazide
2023-03-06,34,hydrochlorothiazide
2023-03-07,31,hydrochlorothiazide
2023-03-08,33,hydrochlorothiazide
2023-03-09,25,hydrochlorothiazide
2023-03-10,31,hydrochlorothiazide
2023-03-11,1,hydrochlorothiazide
2023-03-12,2,hydrochlorothiazide
2023-03-13,38,hydrochlorothiazide
2023-03-14,30,hydrochlorothiazide
2023-03-15,26,hydrochlorothiazide
2023-03-16,31,hydrochlorothiazide
2023-03-17,37,hydrochlorothiazide
2023-03-18,5,hydrochlorothiazide
2023-03-19,1,hydrochlorothiazide
2023-03-20,29,hydrochlorothiazide
2023-03-21,26,hydrochlorothiazide
2023-03-22,25,hydrochlorothiazide
2023-03-23,26,hydrochlorothiazide
2023-03-24,30,hydrochlorothiazide
2023-03-25,7,hydrochlorothiazide
2023-03-26,7,hydrochlorothiazide
2023-03-27,41,hydrochlorothiazide
2023-03-28,19,hydrochlorothiazide
2023-03-29,32,hydrochlorothiazide
2023-03-30,25,hydrochlorothiazide
2023-03-31,50,hydrochlorothiazide
2023-04-01,12,hydrochlorothiazide
2023-04-02,4,hydrochlorothiazide
2023-04-03,46,hydrochlorothiazide
2023-04-04,35,hydrochlorothiazide
2023-04-05,29,hydrochlorothiazide
2023-04-06,38,hydrochlorothiazide
2023-04-07,26,hydrochlorothiazide
2023-04-08,6,hydrochlorothiazide
2023-04-09,3,hydrochlorothiazide
2023-04-10,41,hydrochlorothiazide
2023-04-11,33,hydrochlorothiazide
2023-04-12,33,hydrochlorothiazide
2023-04-13,24,hydrochlorothiazide
2023-04-14,31,hydrochlorothiazide
2023-04-15,6,hydrochlorothiazide
2023-04-16,6,hydrochlorothiazide
2023-04-17,30,hydrochlorothiazide
2023-04-18,32,hydrochlorothiazide
2023-04-19,41,hydrochlorothiazide
2023-04-20,36,hydrochlorothiazide
2023-04-21,54,hydrochlorothiazide
2023-04-22,5,hydrochlorothiazide
2023-04-24,55,hydrochlorothiazide
2023-04-25,50,hydrochlorothiazide
2023-04-26,52,hydrochlorothiazide
2023-04-27,47,hydrochlorothiazide
2023-04-28,57,hydrochlorothiazide
2023-04-29,3,hydrochlorothiazide
2023-04-30,7,hydrochlorothiazide
2023-05-01,27,hydrochlorothiazide
2023-05-02,52,hydrochlorothiazide
2023-05-03,43,hydrochlorothiazide
2023-05-04,38,hydrochlorothiazide
2023-05-05,25,hydrochlorothiazide
2023-05-06,7,hydrochlorothiazide
2023-05-07,2,hydrochlorothiazide
2023-05-08,29,hydrochlorothiazide
2023-05-09,40,hydrochlorothiazide
2023-05-10,23,hydrochlorothiazide
2023-05-11,29,hydrochlorothiazide
2023-05-12,27,hydrochlorothiazide
2023-05-13,4,hydrochlorothiazide
2023-05-14,1,hydrochlorothiazide
2023-05-15,29,hydrochlorothiazide
2023-05-16,28,hydrochlorothiazide
2023-05-17,31,hydrochlorothiazide
2023-05-18,55,hydrochlorothiazide
2023-05-19,39,hydrochlorothiazide
2023-05-20,5,hydrochlorothiazide
2023-05-21,6,hydrochlorothiazide
2023-05-22,32,hydrochlorothiazide
2023-05-23,28,hydrochlorothiazide
2023-05-24,32,hydrochlorothiazide
2023-05-25,40,hydrochlorothiazide
2023-05-26,48,hydrochlorothiazide
2023-05-27,9,hydrochlorothiazide
2023-05-28,9,hydrochlorothiazide
2023-05-29,24,hydrochlorothiazide
2023-05-30,50,hydrochlorothiazide
2023-05-31,36,hydrochlorothiazide
2023-06-01,34,hydrochlorothiazide
2023-06-02,42,hydrochlorothiazide
2023-06-03,9,hydrochlorothiazide
2023-06-04,3,hydrochlorothiazide
2023-06-05,43,hydrochlorothiazide
2023-06-06,40,hydrochlorothiazide
2023-06-07,48,hydrochlorothiazide
2023-06-08,44,hydrochlorothiazide
2023-06-09,31,hydrochlorothiazide
2023-06-10,15,hydrochlorothiazide
2023-06-11,3,hydrochlorothiazide
2023-06-12,41,hydrochlorothiazide
2023-06-13,48,hydrochlorothiazide
2023-06-14,35,hydrochlorothiazide
2023-06-15,29,hydrochlorothiazide
2023-06-16,30,hydrochlorothiazide
2023-06-17,9,hydrochlorothiazide
2023-06-18,1,hydrochlorothiazide
2023-06-19,25,hydrochlorothiazide
2023-06-20,32,hydrochlorothiazide
2023-06-21,28,hydrochlorothiazide
2023-06-22,23,hydrochlorothiazide
2023-06-23,30,hydrochlorothiazide
2023-06-25,1,hydrochlorothiazide
2023-06-26,33,hydrochlorothiazide
2023-06-27,48,hydrochlorothiazide
2023-06-28,32,hydrochlorothiazide
2023-06-29,21,hydrochlorothiazide
2023-06-30,37,hydrochlorothiazide
2023-07-01,4,hydrochlorothiazide
2023-07-02,5,hydrochlorothiazide
2023-07-03,22,hydrochlorothiazide
2023-07-04,24,hydrochlorothiazide
2023-07-05,29,hydrochlorothiazide
2023-07-06,21,hydrochlorothiazide
2023-07-07,29,hydrochlorothiazide
2023-07-08,4,hydrochlorothiazide
2023-07-10,29,hydrochlorothiazide
2023-07-11,35,hydrochlorothiazide
2023-07-12,26,hydrochlorothiazide
2023-07-13,32,hydrochlorothiazide
2023-07-14,34,hydrochlorothiazide
2023-07-15,6,hydrochlorothiazide
2023-07-16,1,hydrochlorothiazide
2023-07-17,38,hydrochlorothiazide
2023-07-18,35,hydrochlorothiazide
2023-07-19,31,hydrochlorothiazide
2023-07-20,47,hydrochlorothiazide
2023-07-21,31,hydrochlorothiazide
2023-07-22,11,hydrochlorothiazide
2023-07-23,8,hydrochlorothiazide
2023-07-24,24,hydrochlorothiazide
2023-07-25,34,hydrochlorothiazide
2023-07-26,27,hydrochlorothiazide
2023-07-27,43,hydrochlorothiazide
2023-07-28,18,hydrochlorothiazide
2023-07-29,9,hydrochlorothiazide
2023-07-30,2,hydrochlorothiazide
2023-07-31,61,hydrochlorothiazide
2023-08-01,35,hydrochlorothiazide
2023-08-02,26,hydrochlorothiazide
2023-08-03,26,hydrochlorothiazide
2023-08-04,30,hydrochlorothiazide
2023-08-05,9,hydrochlorothiazide
2023-08-06,5,hydrochlorothiazide
2023-08-07,36,hydrochlorothiazide
2023-08-08,22,hydrochlorothiazide
2023-08-09,20,hydrochlorothiazide
2023-08-10,20,hydrochlorothiazide
2023-08-11,29,hydrochlorothiazide
2023-08-12,10,hydrochlorothiazide
2023-08-13,3,hydrochlorothiazide
2023-08-14,28,hydrochlorothiazide
2023-08-15,17,hydrochlorothiazide
2023-08-16,38,hydrochlorothiazide
2023-08-17,37,hydrochlorothiazide
2023-08-18,37,hydrochlorothiazide
2023-08-19,4,hydrochlorothiazide
2023-08-20,1,hydrochlorothiazide
2023-08-21,32,hydrochlorothiazide
2023-08-22,25,hydrochlorothiazide
2023-08-23,38,hydrochlorothiazide
2023-08-24,31,hydrochlorothiazide
2023-08-25,31,hydrochlorothiazide
2023-08-26,9,hydrochlorothiazide
2023-08-27,2,hydrochlorothiazide
2023-08-28,27,hydrochlorothiazide
2023-08-29,32,hydrochlorothiazide
2023-08-30,28,hydrochlorothiazide
2023-08-31,31,hydrochlorothiazide
2023-09-01,28,hydrochlorothiazide
2023-09-02,7,hydrochlorothiazide
2023-09-03,5,hydrochlorothiazide
2023-09-04,27,hydrochlorothiazide
2023-09-05,40,hydrochlorothiazide
2023-09-06,34,hydrochlorothiazide
2023-09-07,26,hydrochlorothiazide
2023-09-08,38,hydrochlorothiazide
2023-09-09,9,hydrochlorothiazide
2023-09-10,2,hydrochlorothiazide
2023-09-11,33,hydrochlorothiazide
2023-09-12,25,hydrochlorothiazide
2023-09-13,18,hydrochlorothiazide
2023-09-14,27,hydrochlorothiazide
2023-09-15,23,hydrochlorothiazide
2023-09-16,3,hydrochlorothiazide
2023-09-17,1,hydrochlorothiazide
